Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	SHC-mediated cascade:FGFR3 R-HSA-5654704	2/17	1.191465e-01	4.702640e-01	0	0	3.656709e+00	7.779288e+00	NRAS;FGFR3
Reactome_2022	Tie2 Signaling R-HSA-210993	2/17	1.191465e-01	4.702640e-01	0	0	3.656709e+00	7.779288e+00	NRAS;GRB14
Reactome_2022	Trafficking Of GluR2-containing AMPA Receptors R-HSA-416993	2/17	1.191465e-01	4.702640e-01	0	0	3.656709e+00	7.779288e+00	GRIA2;GRIA3
Reactome_2022	Vitamin B5 (Pantothenate) Metabolism R-HSA-199220	2/17	1.191465e-01	4.702640e-01	0	0	3.656709e+00	7.779288e+00	VNN1;ENPP3
Reactome_2022	Zinc Transporters R-HSA-435354	2/17	1.191465e-01	4.702640e-01	0	0	3.656709e+00	7.779288e+00	SLC30A8;SLC39A8
Reactome_2022	Sensory Processing Of Sound R-HSA-9659379	5/75	1.248985e-01	4.909627e-01	0	0	1.961735e+00	4.080907e+00	SNAP25;MYO3B;CHRNA9;MYO7A;SYP
Reactome_2022	Clathrin-mediated Endocytosis R-HSA-8856828	8/142	1.294184e-01	5.028504e-01	0	0	1.641234e+00	3.355839e+00	TF;SYT1;WNT5A;AGTR1;REPS2;TARP;AREG;EGFR
Reactome_2022	Constitutive Signaling By Ligand-Responsive EGFR Cancer Variants R-HSA-1236382	2/18	1.310427e-01	5.028504e-01	0	0	3.427987e+00	6.966465e+00	NRAS;EGFR
Reactome_2022	Norepinephrine Neurotransmitter Release Cycle R-HSA-181430	2/18	1.310427e-01	5.028504e-01	0	0	3.427987e+00	6.966465e+00	SNAP25;SYT1
Reactome_2022	Phospholipase C-mediated Cascade; FGFR2 R-HSA-5654221	2/18	1.310427e-01	5.028504e-01	0	0	3.427987e+00	6.966465e+00	FGF3;FGFR2
Reactome_2022	Serotonin Neurotransmitter Release Cycle R-HSA-181429	2/18	1.310427e-01	5.028504e-01	0	0	3.427987e+00	6.966465e+00	SNAP25;SYT1
Reactome_2022	Signaling By FLT3 Fusion Proteins R-HSA-9703465	2/18	1.310427e-01	5.028504e-01	0	0	3.427987e+00	6.966465e+00	NRAS;GAB2
Reactome_2022	Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139	3/36	1.326245e-01	5.069085e-01	0	0	2.494431e+00	5.039335e+00	CCND3;CCND2;CCNE1
Reactome_2022	Chemokine Receptors Bind Chemokines R-HSA-380108	4/56	1.346242e-01	5.125260e-01	0	0	2.111599e+00	4.234322e+00	CCL5;CCL19;CXCL13;PF4
Reactome_2022	L1CAM Interactions R-HSA-373760	6/99	1.369283e-01	5.192537e-01	0	0	1.772301e+00	3.523863e+00	ITGB3;NCAN;L1CAM;ANK1;EGFR;SPTBN2
Reactome_2022	G Alpha (I) Signaling Events R-HSA-418594	15/312	1.401381e-01	5.276137e-01	0	0	1.390572e+00	2.732651e+00	CHRM4;PDE4D;NPY1R;ADCY1;CXCL13;HEBP1;RGS5;GNG4;UBD;CCL5;PPP1R1B;SAA2;CCL19;AGXT;PF4
Reactome_2022	Defective B3GALTL Causes PpS R-HSA-5083635	3/37	1.407697e-01	5.276137e-01	0	0	2.420940e+00	4.746567e+00	SPON2;SPON1;ADAMTSL4
Reactome_2022	NCAM1 Interactions R-HSA-419037	3/37	1.407697e-01	5.276137e-01	0	0	2.420940e+00	4.746567e+00	NCAN;COL9A1;COL9A3
Reactome_2022	Stimuli-sensing Channels R-HSA-2672351	6/100	1.416300e-01	5.285118e-01	0	0	1.753356e+00	3.427000e+00	RYR1;TRPA1;TTYH1;TRPV4;CLCA2;TPCN2
Reactome_2022	Aflatoxin Activation And Detoxification R-HSA-5423646	2/19	1.431955e-01	5.285118e-01	0	0	3.226174e+00	6.270211e+00	AKR7A3;GGT1
Reactome_2022	FRS-mediated FGFR3 Signaling R-HSA-5654706	2/19	1.431955e-01	5.285118e-01	0	0	3.226174e+00	6.270211e+00	NRAS;FGFR3
Reactome_2022	GABA Synthesis, Release, Reuptake And Degradation R-HSA-888590	2/19	1.431955e-01	5.285118e-01	0	0	3.226174e+00	6.270211e+00	SNAP25;SYT1
Reactome_2022	Diseases Of Mitotic Cell Cycle R-HSA-9675126	3/38	1.490777e-01	5.460534e-01	0	0	2.351648e+00	4.475864e+00	CCND3;CCND2;CCNE1
Reactome_2022	O-glycosylation Of TSR Domain-Containing Proteins R-HSA-5173214	3/38	1.490777e-01	5.460534e-01	0	0	2.351648e+00	4.475864e+00	SPON2;SPON1;ADAMTSL4
Reactome_2022	Chondroitin Sulfate Biosynthesis R-HSA-2022870	2/20	1.555722e-01	5.515580e-01	0	0	3.046784e+00	5.668984e+00	NCAN;CSPG4
Reactome_2022	SHC-mediated cascade:FGFR1 R-HSA-5654688	2/20	1.555722e-01	5.515580e-01	0	0	3.046784e+00	5.668984e+00	NRAS;FGF3
Reactome_2022	Syndecan Interactions R-HSA-3000170	2/20	1.555722e-01	5.515580e-01	0	0	3.046784e+00	5.668984e+00	VTN;ITGB3
Reactome_2022	NGF-stimulated Transcription R-HSA-9031628	3/39	1.575388e-01	5.515580e-01	0	0	2.286206e+00	4.225100e+00	TPH1;TF;ASCL1
Reactome_2022	Disease R-HSA-1643685	69/1736	1.597104e-01	5.515580e-01	0	0	1.147254e+00	2.104514e+00	PCSK2;SNAP25;SPON2;PCSK1;SPON1;NCAN;ITGB3;AREG;FGF3;CCND3;CCND2;ADAMTSL4;PSMD3;CYP1B1;GGT1;SLC34A2;ABCC2;MUCL1;S100A1;ENTPD5;DCXR;SLC6A14;WNT5A;KERA;ATP1B3;GAB2;TAAR1;PARP8;RBP4;MYH2;F9;SLPI;CCNE1;RBP1;S100A9;S100A8;SLC26A2;RAMP3;BCL2A1;SLC1A1;SLC3A1;ATP1A2;PRELP;ADCY1;SLC5A1;RPS4Y1;TARP;EGFR;PTHLH;CD79A;NRAS;MUC2;GNG4;GPC1;MUC4;UVRAG;SYT1;MUC16;MUC17;FZD8;FMO3;MUC5B;CP;CYP24A1;OGN;CSPG4;MUC20;FGFR3;FGFR2
Reactome_2022	Antigen processing-Cross Presentation R-HSA-1236975	6/104	1.611587e-01	5.515580e-01	0	0	1.681440e+00	3.069243e+00	SEC14L3;S100A1;PSMD3;SEC22B;S100A9;S100A8
Reactome_2022	Glycerophospholipid Biosynthesis R-HSA-1483206	7/127	1.618368e-01	5.515580e-01	0	0	1.602495e+00	2.918411e+00	ACHE;BCHE;PHOSPHO1;PLA2G2A;DDHD2;MBOAT2;PLB1
Reactome_2022	Acetylcholine Inhibits Contraction Of Outer Hair Cells R-HSA-9667769	1/5	1.642696e-01	5.515580e-01	0	0	6.850497e+00	1.237368e+01	CHRNA9
Reactome_2022	Activated NTRK2 Signals Thru CDK5 R-HSA-9032845	1/5	1.642696e-01	5.515580e-01	0	0	6.850497e+00	1.237368e+01	NTRK2
Reactome_2022	Biosynthesis Of E-series 18(S)-resolvins R-HSA-9018896	1/5	1.642696e-01	5.515580e-01	0	0	6.850497e+00	1.237368e+01	HPGD
Reactome_2022	Chylomicron Clearance R-HSA-8964026	1/5	1.642696e-01	5.515580e-01	0	0	6.850497e+00	1.237368e+01	APOE
Reactome_2022	Defective F9 Activation R-HSA-9673221	1/5	1.642696e-01	5.515580e-01	0	0	6.850497e+00	1.237368e+01	F9
Reactome_2022	Estrogen-stimulated Signaling Thru PRKCZ R-HSA-9634635	1/5	1.642696e-01	5.515580e-01	0	0	6.850497e+00	1.237368e+01	NRAS
Reactome_2022	Formation Of Xylulose-5-Phosphate R-HSA-5661270	1/5	1.642696e-01	5.515580e-01	0	0	6.850497e+00	1.237368e+01	DCXR
Reactome_2022	Intestinal Absorption R-HSA-8963676	1/5	1.642696e-01	5.515580e-01	0	0	6.850497e+00	1.237368e+01	SLC5A1
Reactome_2022	Muscarinic Acetylcholine Receptors R-HSA-390648	1/5	1.642696e-01	5.515580e-01	0	0	6.850497e+00	1.237368e+01	CHRM4
Reactome_2022	NGF-independant TRKA Activation R-HSA-187024	1/5	1.642696e-01	5.515580e-01	0	0	6.850497e+00	1.237368e+01	NTRK2
Reactome_2022	NR1H2 And NR1H3 Regulate Gene Expression Linked To Triglyceride Lipolysis In Adipose R-HSA-9031528	1/5	1.642696e-01	5.515580e-01	0	0	6.850497e+00	1.237368e+01	PLIN1
Reactome_2022	Regulation Of Gene Expression In Endocrine-Committed (NEUROG3+) Progenitor Cells R-HSA-210746	1/5	1.642696e-01	5.515580e-01	0	0	6.850497e+00	1.237368e+01	INSM1
Reactome_2022	Signaling To P38 Via RIT And RIN R-HSA-187706	1/5	1.642696e-01	5.515580e-01	0	0	6.850497e+00	1.237368e+01	RIT2
Reactome_2022	Sodium-coupled Phosphate Cotransporters R-HSA-427652	1/5	1.642696e-01	5.515580e-01	0	0	6.850497e+00	1.237368e+01	SLC34A2
Reactome_2022	Sodium-coupled Sulphate, Di- And Tri-Carboxylate Transporters R-HSA-433137	1/5	1.642696e-01	5.515580e-01	0	0	6.850497e+00	1.237368e+01	SLC13A2
Reactome_2022	Synthesis Of GDP-mannose R-HSA-446205	1/5	1.642696e-01	5.515580e-01	0	0	6.850497e+00	1.237368e+01	SLPI
Reactome_2022	Tyrosine Catabolism R-HSA-8963684	1/5	1.642696e-01	5.515580e-01	0	0	6.850497e+00	1.237368e+01	HPD
Reactome_2022	PI3K/AKT Signaling In Cancer R-HSA-2219528	6/105	1.662141e-01	5.530380e-01	0	0	1.664369e+00	2.986674e+00	GAB2;FGFR3;AREG;FGF3;FGFR2;EGFR
Reactome_2022	SHC1 Events In ERBB2 Signaling R-HSA-1250196	2/21	1.681419e-01	5.530380e-01	0	0	2.886277e+00	5.146079e+00	NRAS;EGFR
Reactome_2022	Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686	2/21	1.681419e-01	5.530380e-01	0	0	2.886277e+00	5.146079e+00	NRAS;EGFR
Reactome_2022	Signaling By FGFR3 In Disease R-HSA-5655332	2/21	1.681419e-01	5.530380e-01	0	0	2.886277e+00	5.146079e+00	NRAS;FGFR3
Reactome_2022	Synthesis, Secretion, And Inactivation Of Glucagon-like Peptide-1 (GLP-1) R-HSA-381771	2/21	1.681419e-01	5.530380e-01	0	0	2.886277e+00	5.146079e+00	PCSK1;SPCS2
Reactome_2022	Unblocking Of NMDA Receptors, Glutamate Binding And Activation R-HSA-438066	2/21	1.681419e-01	5.530380e-01	0	0	2.886277e+00	5.146079e+00	GRIA2;GRIA3
Reactome_2022	Disorders Of Transmembrane Transporters R-HSA-5619115	9/176	1.700512e-01	5.574221e-01	0	0	1.481107e+00	2.624011e+00	SLC34A2;SLC26A2;ABCC2;PSMD3;SLC6A14;SLC1A1;SLC3A1;SLC5A1;CP
Reactome_2022	PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558	6/106	1.713358e-01	5.597357e-01	0	0	1.647639e+00	2.906650e+00	GAB2;FGFR3;AREG;FGF3;FGFR2;EGFR
Reactome_2022	FRS-mediated FGFR1 Signaling R-HSA-5654693	2/22	1.808756e-01	5.677354e-01	0	0	2.741821e+00	4.688365e+00	NRAS;FGF3
Reactome_2022	Laminin Interactions R-HSA-3000157	2/22	1.808756e-01	5.677354e-01	0	0	2.741821e+00	4.688365e+00	LAMB3;LAMC3
Reactome_2022	Signaling By NODAL R-HSA-1181150	2/22	1.808756e-01	5.677354e-01	0	0	2.741821e+00	4.688365e+00	LEFTY1;LEFTY2
Reactome_2022	Peroxisomal Protein Import R-HSA-9033241	4/63	1.816661e-01	5.677354e-01	0	0	1.860393e+00	3.173058e+00	HAO1;AGXT;SLC27A2;HAO2
Reactome_2022	Signaling By MET R-HSA-6806834	4/63	1.816661e-01	5.677354e-01	0	0	1.860393e+00	3.173058e+00	NRAS;LAMB3;LAMC3;MUC20
Reactome_2022	Signaling By FGFR2 In Disease R-HSA-5655253	3/42	1.837468e-01	5.677354e-01	0	0	2.110015e+00	3.574781e+00	NRAS;FGF3;FGFR2
Reactome_2022	Signaling By SCF-KIT R-HSA-1433557	3/42	1.837468e-01	5.677354e-01	0	0	2.110015e+00	3.574781e+00	NRAS;GAB2;MMP9
Reactome_2022	Vasopressin Regulates Renal Water Homeostasis Via Aquaporins R-HSA-432040	3/42	1.837468e-01	5.677354e-01	0	0	2.110015e+00	3.574781e+00	GNG4;ADCY1;AQP3
Reactome_2022	Signaling By FGFR R-HSA-190236	5/86	1.866909e-01	5.677354e-01	0	0	1.694356e+00	2.843639e+00	FGFBP1;NRAS;FGFR3;FGF3;FGFR2
Reactome_2022	Platelet Activation, Signaling And Aggregation R-HSA-76002	12/254	1.876576e-01	5.677354e-01	0	0	1.363314e+00	2.281010e+00	ABCC4;TF;ECM1;GNG4;RARRES2;ITGB3;ALB;IGF2;SCG3;LEFTY2;TUBA4A;PF4
Reactome_2022	Voltage Gated Potassium Channels R-HSA-1296072	3/43	1.927268e-01	5.677354e-01	0	0	2.057158e+00	3.387073e+00	KCNG1;KCNC2;KCNA5
Reactome_2022	Activated NTRK2 Signals Thru FYN R-HSA-9032500	1/6	1.937364e-01	5.677354e-01	0	0	5.480114e+00	8.994273e+00	NTRK2
Reactome_2022	Activated NTRK2 Signals Thru PI3K R-HSA-9028335	1/6	1.937364e-01	5.677354e-01	0	0	5.480114e+00	8.994273e+00	NTRK2
Reactome_2022	Activation Of TRKA Receptors R-HSA-187015	1/6	1.937364e-01	5.677354e-01	0	0	5.480114e+00	8.994273e+00	NTRK2
Reactome_2022	Alpha-oxidation Of Phytanate R-HSA-389599	1/6	1.937364e-01	5.677354e-01	0	0	5.480114e+00	8.994273e+00	SLC27A2
Reactome_2022	CD22 Mediated BCR Regulation R-HSA-5690714	1/6	1.937364e-01	5.677354e-01	0	0	5.480114e+00	8.994273e+00	CD79A
Reactome_2022	Estrogen Biosynthesis R-HSA-193144	1/6	1.937364e-01	5.677354e-01	0	0	5.480114e+00	8.994273e+00	AKR1B15
Reactome_2022	FGFR1b Ligand Binding And Activation R-HSA-190370	1/6	1.937364e-01	5.677354e-01	0	0	5.480114e+00	8.994273e+00	FGF3
Reactome_2022	Fibronectin Matrix Formation R-HSA-1566977	1/6	1.937364e-01	5.677354e-01	0	0	5.480114e+00	8.994273e+00	CEACAM6
Reactome_2022	Mineralocorticoid Biosynthesis R-HSA-193993	1/6	1.937364e-01	5.677354e-01	0	0	5.480114e+00	8.994273e+00	HSD3B2
Reactome_2022	PTK6 Regulates Cell Cycle R-HSA-8849470	1/6	1.937364e-01	5.677354e-01	0	0	5.480114e+00	8.994273e+00	CCNE1
Reactome_2022	PTK6 Promotes HIF1A Stabilization R-HSA-8857538	1/6	1.937364e-01	5.677354e-01	0	0	5.480114e+00	8.994273e+00	EGFR
Reactome_2022	Phenylalanine Metabolism R-HSA-8964208	1/6	1.937364e-01	5.677354e-01	0	0	5.480114e+00	8.994273e+00	QDPR
Reactome_2022	RAS Signaling Downstream Of NF1 Loss-Of-Function Variants R-HSA-6802953	1/6	1.937364e-01	5.677354e-01	0	0	5.480114e+00	8.994273e+00	NRAS
Reactome_2022	SOS-mediated Signaling R-HSA-112412	1/6	1.937364e-01	5.677354e-01	0	0	5.480114e+00	8.994273e+00	NRAS
Reactome_2022	Scavenging By Class B Receptors R-HSA-3000471	1/6	1.937364e-01	5.677354e-01	0	0	5.480114e+00	8.994273e+00	SAA2
Reactome_2022	Synthesis Of Lipoxins (LX) R-HSA-2142700	1/6	1.937364e-01	5.677354e-01	0	0	5.480114e+00	8.994273e+00	HPGD
Reactome_2022	Transport And Synthesis Of PAPS R-HSA-174362	1/6	1.937364e-01	5.677354e-01	0	0	5.480114e+00	8.994273e+00	SLC26A2
Reactome_2022	Vasopressin-like Receptors R-HSA-388479	1/6	1.937364e-01	5.677354e-01	0	0	5.480114e+00	8.994273e+00	OXTR
Reactome_2022	Vitamins R-HSA-211916	1/6	1.937364e-01	5.677354e-01	0	0	5.480114e+00	8.994273e+00	CYP24A1
Reactome_2022	Dopamine Neurotransmitter Release Cycle R-HSA-212676	2/23	1.937463e-01	5.677354e-01	0	0	2.611122e+00	4.285389e+00	SNAP25;SYT1
Reactome_2022	PI-3K cascade:FGFR2 R-HSA-5654695	2/23	1.937463e-01	5.677354e-01	0	0	2.611122e+00	4.285389e+00	FGF3;FGFR2
Reactome_2022	Signaling By NTRK2 (TRKB) R-HSA-9006115	2/23	1.937463e-01	5.677354e-01	0	0	2.611122e+00	4.285389e+00	NTRK2;NRAS
Reactome_2022	Triglyceride Catabolism R-HSA-163560	2/23	1.937463e-01	5.677354e-01	0	0	2.611122e+00	4.285389e+00	FABP4;PLIN1
Reactome_2022	Protein-protein Interactions At Synapses R-HSA-6794362	5/88	1.989563e-01	5.812410e-01	0	0	1.653356e+00	2.669625e+00	SYT1;SLITRK1;SLITRK3;SLITRK6;GRIA3
Reactome_2022	GPCR Downstream Signaling R-HSA-388396	26/619	2.043345e-01	5.869788e-01	0	0	1.207638e+00	1.917726e+00	OXTR;RAMP3;CHRM4;ADCY1;TRH;CXCL13;NTS;EGFR;PTHLH;HEBP1;RGS5;NRAS;GNG4;CCL5;UBD;CCL19;NTSR2;GHSR;PDE4D;NPY1R;TAAR1;PPP1R1B;AGTR1;SAA2;AGXT;PF4
Reactome_2022	DARPP-32 Events R-HSA-180024	2/24	2.067285e-01	5.869788e-01	0	0	2.492306e+00	3.928743e+00	PDE4D;PPP1R1B
Reactome_2022	Downstream Signaling Of Activated FGFR3 R-HSA-5654708	2/24	2.067285e-01	5.869788e-01	0	0	2.492306e+00	3.928743e+00	NRAS;FGFR3
Reactome_2022	Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638	2/24	2.067285e-01	5.869788e-01	0	0	2.492306e+00	3.928743e+00	AREG;EGFR
Reactome_2022	Incretin Synthesis, Secretion, And Inactivation R-HSA-400508	2/24	2.067285e-01	5.869788e-01	0	0	2.492306e+00	3.928743e+00	PCSK1;SPCS2
Reactome_2022	RHO GTPases Activate NADPH Oxidases R-HSA-5668599	2/24	2.067285e-01	5.869788e-01	0	0	2.492306e+00	3.928743e+00	S100A9;S100A8
Reactome_2022	Signaling By ERBB2 KD Mutants R-HSA-9664565	2/24	2.067285e-01	5.869788e-01	0	0	2.492306e+00	3.928743e+00	NRAS;EGFR
Reactome_2022	Xenobiotics R-HSA-211981	2/24	2.067285e-01	5.869788e-01	0	0	2.492306e+00	3.928743e+00	CYP2A6;CYP1A1
Reactome_2022	mTORC1-mediated Signaling R-HSA-166208	2/24	2.067285e-01	5.869788e-01	0	0	2.492306e+00	3.928743e+00	RPS6KB1;EIF4EBP1
Reactome_2022	Negative Regulation Of PI3K/AKT Network R-HSA-199418	6/113	2.089061e-01	5.869788e-01	0	0	1.539288e+00	2.410326e+00	GAB2;FGFR3;AREG;FGF3;FGFR2;EGFR
Reactome_2022	Sensory Processing Of Sound By Inner Hair Cells Of Cochlea R-HSA-9662360	4/67	2.106662e-01	5.869788e-01	0	0	1.741911e+00	2.712991e+00	SNAP25;MYO3B;MYO7A;SYP
Reactome_2022	Interleukin-10 Signaling R-HSA-6783783	3/45	2.109981e-01	5.869788e-01	0	0	1.958995e+00	3.048012e+00	CCL5;CCL19;PTGS2
Reactome_2022	Regulation Of Complement Cascade R-HSA-977606	3/45	2.109981e-01	5.869788e-01	0	0	1.958995e+00	3.048012e+00	VTN;CR2;C4BPA
Reactome_2022	Chaperonin-mediated Protein Folding R-HSA-390466	5/90	2.114879e-01	5.869788e-01	0	0	1.614286e+00	2.507934e+00	TUBA3D;TUBB3;CCNE1;GNG4;TUBA4A
Reactome_2022	Toll-like Receptor Cascades R-HSA-168898	8/162	2.134578e-01	5.869788e-01	0	0	1.426596e+00	2.203116e+00	ITGAM;S100A1;CTSK;SAA2;LBP;S100B;S100A9;S100A8
Reactome_2022	Signaling By NTRK1 (TRKA) R-HSA-187037	6/114	2.144983e-01	5.869788e-01	0	0	1.524956e+00	2.347599e+00	NTRK2;TPH1;TF;NRAS;RIT2;ASCL1
Reactome_2022	Metabolism Of Amino Acids And Derivatives R-HSA-71291	16/364	2.164913e-01	5.869788e-01	0	0	1.264334e+00	1.934691e+00	TPH1;DDC;HIBADH;CKM;DIO2;RPS4Y1;QDPR;SLC7A5;KYNU;PSMD3;AFMID;HAO1;PHGDH;CKB;AGXT;HPD
Reactome_2022	Signaling By ERBB2 In Cancer R-HSA-1227990	2/25	2.197984e-01	5.869788e-01	0	0	2.383821e+00	3.611595e+00	NRAS;EGFR
Reactome_2022	TRAF6 Mediated NF-kB Activation R-HSA-933542	2/25	2.197984e-01	5.869788e-01	0	0	2.383821e+00	3.611595e+00	SAA2;S100B
Reactome_2022	TRP Channels R-HSA-3295583	2/25	2.197984e-01	5.869788e-01	0	0	2.383821e+00	3.611595e+00	TRPA1;TRPV4
Reactome_2022	NR1H2 And NR1H3-mediated Signaling R-HSA-9024446	3/46	2.202717e-01	5.869788e-01	0	0	1.913337e+00	2.894676e+00	APOE;PLIN1;PLTP
Reactome_2022	Activated NTRK3 Signals Thru RAS R-HSA-9034864	1/7	2.221657e-01	5.869788e-01	0	0	4.566525e+00	6.869568e+00	NRAS
Reactome_2022	Anchoring Fibril Formation R-HSA-2214320	1/7	2.221657e-01	5.869788e-01	0	0	4.566525e+00	6.869568e+00	LAMB3
Reactome_2022	Defective Factor VIII Causes Hemophilia A R-HSA-9662001	1/7	2.221657e-01	5.869788e-01	0	0	4.566525e+00	6.869568e+00	F9
Reactome_2022	Erythrocytes Take Up Oxygen And Release Carbon Dioxide R-HSA-1247673	1/7	2.221657e-01	5.869788e-01	0	0	4.566525e+00	6.869568e+00	CA2
Reactome_2022	FGFR3b Ligand Binding And Activation R-HSA-190371	1/7	2.221657e-01	5.869788e-01	0	0	4.566525e+00	6.869568e+00	FGFR3
Reactome_2022	Highly Sodium Permeable Postsynaptic Acetylcholine Nicotinic Receptors R-HSA-629587	1/7	2.221657e-01	5.869788e-01	0	0	4.566525e+00	6.869568e+00	CHRNA4
Reactome_2022	Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) Bind RNA R-HSA-428359	1/7	2.221657e-01	5.869788e-01	0	0	4.566525e+00	6.869568e+00	IGF2
Reactome_2022	LTC4-CYSLTR Mediated IL4 Production R-HSA-9664535	1/7	2.221657e-01	5.869788e-01	0	0	4.566525e+00	6.869568e+00	GGT1
Reactome_2022	Neurofascin Interactions R-HSA-447043	1/7	2.221657e-01	5.869788e-01	0	0	4.566525e+00	6.869568e+00	ANK1
Reactome_2022	NrCAM Interactions R-HSA-447038	1/7	2.221657e-01	5.869788e-01	0	0	4.566525e+00	6.869568e+00	ANK1
Reactome_2022	STAT5 Activation R-HSA-9645135	1/7	2.221657e-01	5.869788e-01	0	0	4.566525e+00	6.869568e+00	GAB2
Reactome_2022	Signaling By RNF43 Mutants R-HSA-5340588	1/7	2.221657e-01	5.869788e-01	0	0	4.566525e+00	6.869568e+00	FZD8
Reactome_2022	Vitamin B2 (Riboflavin) Metabolism R-HSA-196843	1/7	2.221657e-01	5.869788e-01	0	0	4.566525e+00	6.869568e+00	ACP5
Reactome_2022	Zinc Efflux And Compartmentalization By SLC30 Family R-HSA-435368	1/7	2.221657e-01	5.869788e-01	0	0	4.566525e+00	6.869568e+00	SLC30A8
Reactome_2022	Class B/2 (Secretin Family Receptors) R-HSA-373080	5/92	2.242642e-01	5.909087e-01	0	0	1.577011e+00	2.357522e+00	RAMP3;GNG4;WNT5A;FZD8;PTHLH
Reactome_2022	Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	7/140	2.250133e-01	5.912715e-01	0	0	1.444880e+00	2.155177e+00	ITGAM;S100A1;SAA2;LBP;S100B;S100A9;S100A8
Reactome_2022	Cyclin D Associated Events In G1 R-HSA-69231	3/47	2.296258e-01	6.017564e-01	0	0	1.869755e+00	2.750979e+00	CCND3;CCND2;CCNE1
Reactome_2022	Attenuation Phase R-HSA-3371568	2/26	2.329338e-01	6.071347e-01	0	0	2.284376e+00	3.328339e+00	HSPA6;HSPA2
Reactome_2022	Insulin Receptor Recycling R-HSA-77387	2/26	2.329338e-01	6.071347e-01	0	0	2.284376e+00	3.328339e+00	TCIRG1;ATP6V0D2
Reactome_2022	Signaling By GPCR R-HSA-372790	28/689	2.444461e-01	6.236624e-01	0	0	1.165934e+00	1.642522e+00	OXTR;RAMP3;CHRM4;ADCY1;TRH;CXCL13;NTS;EGFR;PTHLH;HEBP1;RGS5;NRAS;GNG4;CCL5;UBD;CCL19;NTSR2;GHSR;PDE4D;WNT5A;NPY1R;FZD8;TAAR1;PPP1R1B;AGTR1;SAA2;AGXT;PF4
Reactome_2022	FLT3 Signaling In Disease R-HSA-9682385	2/27	2.461137e-01	6.236624e-01	0	0	2.192888e+00	3.074344e+00	NRAS;GAB2
Reactome_2022	G0 And Early G1 R-HSA-1538133	2/27	2.461137e-01	6.236624e-01	0	0	2.192888e+00	3.074344e+00	CCNE1;CDC6
Reactome_2022	EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665	3/49	2.485417e-01	6.236624e-01	0	0	1.788276e+00	2.489539e+00	EFNA5;MMP9;EPHA3
Reactome_2022	Signaling By EGFR R-HSA-177929	3/49	2.485417e-01	6.236624e-01	0	0	1.788276e+00	2.489539e+00	NRAS;AREG;EGFR
Reactome_2022	Signaling By FGFR2 R-HSA-5654738	4/72	2.485520e-01	6.236624e-01	0	0	1.613409e+00	2.246033e+00	FGFBP1;NRAS;FGF3;FGFR2
Reactome_2022	AMPK Inhibits chREBP Transcriptional Activity R-HSA-163680	1/8	2.495939e-01	6.236624e-01	0	0	3.913961e+00	5.432265e+00	ADIPOQ
Reactome_2022	CDC6 Association With ORC:origin Complex R-HSA-68689	1/8	2.495939e-01	6.236624e-01	0	0	3.913961e+00	5.432265e+00	CDC6
Reactome_2022	Conjugation Of Salicylate With Glycine R-HSA-177128	1/8	2.495939e-01	6.236624e-01	0	0	3.913961e+00	5.432265e+00	GLYATL2
Reactome_2022	Defective Factor IX Causes Hemophilia B R-HSA-9668250	1/8	2.495939e-01	6.236624e-01	0	0	3.913961e+00	5.432265e+00	F9
Reactome_2022	Netrin Mediated Repulsion Signals R-HSA-418886	1/8	2.495939e-01	6.236624e-01	0	0	3.913961e+00	5.432265e+00	UNC5C
Reactome_2022	Phosphate Bond Hydrolysis By NTPDase Proteins R-HSA-8850843	1/8	2.495939e-01	6.236624e-01	0	0	3.913961e+00	5.432265e+00	ENTPD5
Reactome_2022	ROBO Receptors Bind AKAP5 R-HSA-9010642	1/8	2.495939e-01	6.236624e-01	0	0	3.913961e+00	5.432265e+00	ROBO2
Reactome_2022	RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of Keratinocytes R-HSA-8939242	1/8	2.495939e-01	6.236624e-01	0	0	3.913961e+00	5.432265e+00	CTSK
Reactome_2022	RUNX2 Regulates Genes Involved In Cell Migration R-HSA-8941332	1/8	2.495939e-01	6.236624e-01	0	0	3.913961e+00	5.432265e+00	MMP13
Reactome_2022	Transport Of RCbl Within Body R-HSA-9758890	1/8	2.495939e-01	6.236624e-01	0	0	3.913961e+00	5.432265e+00	TCN1
Reactome_2022	Protein Folding R-HSA-391251	5/96	2.504647e-01	6.242252e-01	0	0	1.507378e+00	2.086871e+00	TUBA3D;TUBB3;CCNE1;GNG4;TUBA4A
Reactome_2022	Ion Homeostasis R-HSA-5578775	3/50	2.580872e-01	6.415690e-01	0	0	1.750136e+00	2.370486e+00	RYR1;ATP1B3;ATP1A2
