Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	RUNX1 Regulates Estrogen Receptor Mediated Transcription R-HSA-8931987	1/6	3.430331e-02	8.504856e-02	0	0	3.457217e+01	1.165951e+02	ESR1
Reactome_2022	RUNX1 Regulates Transcription Of Genes Involved In WNT Signaling R-HSA-8939256	1/6	3.430331e-02	8.504856e-02	0	0	3.457217e+01	1.165951e+02	ESR1
Reactome_2022	FLT3 Signaling Thru SRC Family Kinases R-HSA-9706374	1/6	3.430331e-02	8.504856e-02	0	0	3.457217e+01	1.165951e+02	LCK
Reactome_2022	Uptake And Function Of Diphtheria Toxin R-HSA-5336415	1/6	3.430331e-02	8.504856e-02	0	0	3.457217e+01	1.165951e+02	EEF2
Reactome_2022	WNT Mediated Activation Of DVL R-HSA-201688	1/6	3.430331e-02	8.504856e-02	0	0	3.457217e+01	1.165951e+02	DVL3
Reactome_2022	MET Receptor Activation R-HSA-6806942	1/6	3.430331e-02	8.504856e-02	0	0	3.457217e+01	1.165951e+02	SPINT1
Reactome_2022	MET Activates PI3K/AKT Signaling R-HSA-8851907	1/6	3.430331e-02	8.504856e-02	0	0	3.457217e+01	1.165951e+02	PIK3R1
Reactome_2022	DNA Repair R-HSA-73894	5/310	3.457058e-02	8.541666e-02	0	0	2.891597e+00	9.729506e+00	PCNA;MSH2;CHEK2;ERCC1;XRCC1
Reactome_2022	RHOD GTPase Cycle R-HSA-9013405	2/52	3.663388e-02	8.960801e-02	0	0	6.959298e+00	2.301288e+01	CAV1;PIK3R1
Reactome_2022	SARS-CoV-1 Infection R-HSA-9678108	2/52	3.663388e-02	8.960801e-02	0	0	6.959298e+00	2.301288e+01	RB1;CAV1
Reactome_2022	Cell Cycle R-HSA-1640170	8/654	3.664083e-02	8.960801e-02	0	0	2.205940e+00	7.294143e+00	RB1;CCNB1;MIS18A;PCNA;CCNE1;SRC;CHEK2;YWHAZ
Reactome_2022	Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643	2/53	3.792908e-02	9.213178e-02	0	0	6.822497e+00	2.232347e+01	MAPK14;BIRC2
Reactome_2022	Nuclear Receptor Transcription Pathway R-HSA-383280	2/53	3.792908e-02	9.213178e-02	0	0	6.822497e+00	2.232347e+01	PGR;ESR1
Reactome_2022	APEX1-Independent Resolution Of AP Sites Via Single Nucleotide Replacement Pathway R-HSA-5649702	1/7	3.990602e-02	9.438298e-02	0	0	2.880870e+01	9.279938e+01	XRCC1
Reactome_2022	ARMS-mediated Activation R-HSA-170984	1/7	3.990602e-02	9.438298e-02	0	0	2.880870e+01	9.279938e+01	BRAF
Reactome_2022	Activated NTRK2 Signals Thru RAS R-HSA-9026519	1/7	3.990602e-02	9.438298e-02	0	0	2.880870e+01	9.279938e+01	NRAS
Reactome_2022	Activated NTRK3 Signals Thru RAS R-HSA-9034864	1/7	3.990602e-02	9.438298e-02	0	0	2.880870e+01	9.279938e+01	NRAS
Reactome_2022	Activation Of NIMA Kinases NEK9, NEK6, NEK7 R-HSA-2980767	1/7	3.990602e-02	9.438298e-02	0	0	2.880870e+01	9.279938e+01	CCNB1
Reactome_2022	RUNX3 Regulates CDKN1A Transcription R-HSA-8941855	1/7	3.990602e-02	9.438298e-02	0	0	2.880870e+01	9.279938e+01	SMAD4
Reactome_2022	Wax And Plasmalogen Biosynthesis R-HSA-8848584	1/7	3.990602e-02	9.438298e-02	0	0	2.880870e+01	9.279938e+01	FAR2
Reactome_2022	Loss Of Function Of SMAD2/3 In Cancer R-HSA-3304349	1/7	3.990602e-02	9.438298e-02	0	0	2.880870e+01	9.279938e+01	SMAD4
Reactome_2022	Metabolism Of RNA R-HSA-8953854	8/666	4.008932e-02	9.450565e-02	0	0	2.164359e+00	6.961975e+00	LAS1L;RPS6;PRKCD;YBX1;MAPK14;EIF4E;YWHAZ;EIF4G1
Reactome_2022	Deadenylation-dependent mRNA Decay R-HSA-429914	2/56	4.191790e-02	9.817253e-02	0	0	6.442495e+00	2.043587e+01	EIF4E;EIF4G1
Reactome_2022	E3 Ubiquitin Ligases Ubiquitinate Target Proteins R-HSA-8866654	2/56	4.191790e-02	9.817253e-02	0	0	6.442495e+00	2.043587e+01	PCNA;CDC73
Reactome_2022	NCAM Signaling For Neurite Out-Growth R-HSA-375165	2/57	4.328111e-02	1.007091e-01	0	0	6.325040e+00	1.986087e+01	NRAS;SRC
Reactome_2022	NRAGE Signals Death Thru JNK R-HSA-193648	2/57	4.328111e-02	1.007091e-01	0	0	6.325040e+00	1.986087e+01	PREX1;BCL2L11
Reactome_2022	AMPK Inhibits chREBP Transcriptional Activity R-HSA-163680	1/8	4.547650e-02	1.021800e-01	0	0	2.469193e+01	7.631187e+01	STK11
Reactome_2022	SHC-related Events Triggered By IGF1R R-HSA-2428933	1/8	4.547650e-02	1.021800e-01	0	0	2.469193e+01	7.631187e+01	NRAS
Reactome_2022	Signaling By TGF-beta Receptor Complex In Cancer R-HSA-3304351	1/8	4.547650e-02	1.021800e-01	0	0	2.469193e+01	7.631187e+01	SMAD4
Reactome_2022	Synthesis Of diphthamide-EEF2 R-HSA-5358493	1/8	4.547650e-02	1.021800e-01	0	0	2.469193e+01	7.631187e+01	EEF2
Reactome_2022	Gain-of-function MRAS Complexes Activate RAF Signaling R-HSA-9726842	1/8	4.547650e-02	1.021800e-01	0	0	2.469193e+01	7.631187e+01	BRAF
Reactome_2022	Inhibition Of Signaling By Overexpressed EGFR R-HSA-5638303	1/8	4.547650e-02	1.021800e-01	0	0	2.469193e+01	7.631187e+01	EGFR
Reactome_2022	InlA-mediated Entry Of Listeria Monocytogenes Into Host Cells R-HSA-8876493	1/8	4.547650e-02	1.021800e-01	0	0	2.469193e+01	7.631187e+01	SRC
Reactome_2022	Nef Mediated CD4 Down-regulation R-HSA-167590	1/8	4.547650e-02	1.021800e-01	0	0	2.469193e+01	7.631187e+01	LCK
Reactome_2022	Nef And Signal Transduction R-HSA-164944	1/8	4.547650e-02	1.021800e-01	0	0	2.469193e+01	7.631187e+01	LCK
Reactome_2022	Netrin Mediated Repulsion Signals R-HSA-418886	1/8	4.547650e-02	1.021800e-01	0	0	2.469193e+01	7.631187e+01	SRC
Reactome_2022	Noncanonical Activation Of NOTCH3 R-HSA-9017802	1/8	4.547650e-02	1.021800e-01	0	0	2.469193e+01	7.631187e+01	YBX1
Reactome_2022	Death Receptor Signaling R-HSA-73887	3/139	4.720905e-02	1.056038e-01	0	0	3.855023e+00	1.177004e+01	PREX1;BCL2L11;BIRC2
Reactome_2022	Signaling By GPCR R-HSA-372790	8/689	4.729407e-02	1.056038e-01	0	0	2.088758e+00	6.373576e+00	PREX1;NRAS;TRPC6;SRC;PRKCD;PIK3R1;DGKK;EGFR
Reactome_2022	Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	3/140	4.804576e-02	1.069502e-01	0	0	3.826691e+00	1.161631e+01	MAP2K1;MAPK14;BIRC2
Reactome_2022	C-type Lectin Receptors (CLRs) R-HSA-5621481	3/141	4.888976e-02	1.075109e-01	0	0	3.798769e+00	1.146540e+01	NRAS;SRC;PRKCD
Reactome_2022	DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586	2/61	4.889577e-02	1.075109e-01	0	0	5.895034e+00	1.779159e+01	RB1;CCNE1
Reactome_2022	Selective Autophagy R-HSA-9663891	2/61	4.889577e-02	1.075109e-01	0	0	5.895034e+00	1.779159e+01	SRC;PARK7
Reactome_2022	Signaling By FGFR In Disease R-HSA-1226099	2/61	4.889577e-02	1.075109e-01	0	0	5.895034e+00	1.779159e+01	NRAS;PIK3R1
Reactome_2022	RHO GTPases Activate PKNs R-HSA-5625740	2/62	5.033874e-02	1.088420e-01	0	0	5.796491e+00	1.732560e+01	MYH11;YWHAZ
Reactome_2022	MAP Kinase Activation R-HSA-450294	2/62	5.033874e-02	1.088420e-01	0	0	5.796491e+00	1.732560e+01	MAP2K1;MAPK14
Reactome_2022	Activated NTRK2 Signals Thru FRS2 And FRS3 R-HSA-9028731	1/9	5.101494e-02	1.088420e-01	0	0	2.160435e+01	6.428669e+01	NRAS
Reactome_2022	BH3-only Proteins Associate With And Inactivate Anti-Apoptotic BCL-2 Members R-HSA-111453	1/9	5.101494e-02	1.088420e-01	0	0	2.160435e+01	6.428669e+01	BCL2L11
Reactome_2022	CD163 Mediating An Anti-Inflammatory Response R-HSA-9662834	1/9	5.101494e-02	1.088420e-01	0	0	2.160435e+01	6.428669e+01	MAPK14
Reactome_2022	Regulation Of Commissural Axon Pathfinding By SLIT And ROBO R-HSA-428542	1/9	5.101494e-02	1.088420e-01	0	0	2.160435e+01	6.428669e+01	SRC
Reactome_2022	Downregulation Of ERBB4 Signaling R-HSA-1253288	1/9	5.101494e-02	1.088420e-01	0	0	2.160435e+01	6.428669e+01	SRC
Reactome_2022	E2F-enabled Inhibition Of Pre-Replication Complex Formation R-HSA-113507	1/9	5.101494e-02	1.088420e-01	0	0	2.160435e+01	6.428669e+01	CCNB1
Reactome_2022	EGFR Interacts With Phospholipase C-gamma R-HSA-212718	1/9	5.101494e-02	1.088420e-01	0	0	2.160435e+01	6.428669e+01	EGFR
Reactome_2022	MET Activates RAS Signaling R-HSA-8851805	1/9	5.101494e-02	1.088420e-01	0	0	2.160435e+01	6.428669e+01	NRAS
Reactome_2022	Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210	2/64	5.327026e-02	1.133175e-01	0	0	5.608942e+00	1.644753e+01	PCNA;XRCC1
Reactome_2022	Dual Incision In TC-NER R-HSA-6782135	2/65	5.475837e-02	1.144760e-01	0	0	5.519632e+00	1.603357e+01	PCNA;ERCC1
Reactome_2022	p53-Dependent G1 DNA Damage Response R-HSA-69563	2/65	5.475837e-02	1.144760e-01	0	0	5.519632e+00	1.603357e+01	CCNE1;CHEK2
Reactome_2022	G2/M Checkpoints R-HSA-69481	3/148	5.500001e-02	1.144760e-01	0	0	3.614098e+00	1.048241e+01	CCNB1;CHEK2;YWHAZ
Reactome_2022	Immune System R-HSA-168256	17/1943	5.609530e-02	1.144760e-01	0	0	1.601089e+00	4.612262e+00	MAP2K1;IRS1;SRC;PRKCD;PIK3R1;GATA3;MAPK14;EEF2;YWHAZ;RCAN1;NRAS;BCL2L11;LCK;RICTOR;EIF4E;BIRC2;EIF4G1
Reactome_2022	PI3K Events In ERBB4 Signaling R-HSA-1250342	1/10	5.652151e-02	1.144760e-01	0	0	1.920290e+01	5.517250e+01	PIK3R1
Reactome_2022	Activation Of AMPK Downstream Of NMDARs R-HSA-9619483	1/10	5.652151e-02	1.144760e-01	0	0	1.920290e+01	5.517250e+01	PRKAA1
Reactome_2022	Activation Of PPARGC1A (PGC-1alpha) By Phosphorylation R-HSA-2151209	1/10	5.652151e-02	1.144760e-01	0	0	1.920290e+01	5.517250e+01	MAPK14
Reactome_2022	Activation Of AP-1 Family Of Transcription Factors R-HSA-450341	1/10	5.652151e-02	1.144760e-01	0	0	1.920290e+01	5.517250e+01	MAPK14
Reactome_2022	RHOBTB3 ATPase Cycle R-HSA-9706019	1/10	5.652151e-02	1.144760e-01	0	0	1.920290e+01	5.517250e+01	CCNE1
Reactome_2022	RUNX3 Regulates p14-ARF R-HSA-8951936	1/10	5.652151e-02	1.144760e-01	0	0	1.920290e+01	5.517250e+01	NRAS
Reactome_2022	Receptor Mediated Mitophagy R-HSA-8934903	1/10	5.652151e-02	1.144760e-01	0	0	1.920290e+01	5.517250e+01	SRC
Reactome_2022	Condensation Of Prometaphase Chromosomes R-HSA-2514853	1/10	5.652151e-02	1.144760e-01	0	0	1.920290e+01	5.517250e+01	CCNB1
Reactome_2022	Role Of Second Messengers In Netrin-1 Signaling R-HSA-418890	1/10	5.652151e-02	1.144760e-01	0	0	1.920290e+01	5.517250e+01	TRPC6
Reactome_2022	Signal Attenuation R-HSA-74749	1/10	5.652151e-02	1.144760e-01	0	0	1.920290e+01	5.517250e+01	IRS1
Reactome_2022	HuR (ELAVL1) Binds And Stabilizes mRNA R-HSA-450520	1/10	5.652151e-02	1.144760e-01	0	0	1.920290e+01	5.517250e+01	PRKCD
Reactome_2022	MAPK3 (ERK1) Activation R-HSA-110056	1/10	5.652151e-02	1.144760e-01	0	0	1.920290e+01	5.517250e+01	MAP2K1
Reactome_2022	MASTL Facilitates Mitotic Progression R-HSA-2465910	1/10	5.652151e-02	1.144760e-01	0	0	1.920290e+01	5.517250e+01	CCNB1
Reactome_2022	G1/S DNA Damage Checkpoints R-HSA-69615	2/67	5.777821e-02	1.166925e-01	0	0	5.349258e+00	1.525150e+01	CCNE1;CHEK2
Reactome_2022	Interleukin-17 Signaling R-HSA-448424	2/69	6.085476e-02	1.224600e-01	0	0	5.189055e+00	1.452554e+01	MAP2K1;MAPK14
Reactome_2022	Apoptotic Cleavage Of Cell Adhesion Proteins R-HSA-351906	1/11	6.199642e-02	1.224600e-01	0	0	1.728174e+01	4.805496e+01	DSG3
Reactome_2022	DSCAM Interactions R-HSA-376172	1/11	6.199642e-02	1.224600e-01	0	0	1.728174e+01	4.805496e+01	MAPK14
Reactome_2022	Signaling By Leptin R-HSA-2586552	1/11	6.199642e-02	1.224600e-01	0	0	1.728174e+01	4.805496e+01	IRS1
Reactome_2022	Uptake And Function Of Anthrax Toxins R-HSA-5210891	1/11	6.199642e-02	1.224600e-01	0	0	1.728174e+01	4.805496e+01	MAP2K1
Reactome_2022	eNOS Activation R-HSA-203615	1/11	6.199642e-02	1.224600e-01	0	0	1.728174e+01	4.805496e+01	CAV1
Reactome_2022	Killing Mechanisms R-HSA-9664420	1/11	6.199642e-02	1.224600e-01	0	0	1.728174e+01	4.805496e+01	DVL3
Reactome_2022	NOTCH4 Activation And Transmission Of Signal To Nucleus R-HSA-9013700	1/11	6.199642e-02	1.224600e-01	0	0	1.728174e+01	4.805496e+01	YWHAZ
Reactome_2022	Base Excision Repair R-HSA-73884	2/72	6.557224e-02	1.291683e-01	0	0	4.965915e+00	1.353015e+01	PCNA;XRCC1
Reactome_2022	S Phase R-HSA-69242	3/161	6.726181e-02	1.306987e-01	0	0	3.314551e+00	8.946513e+00	RB1;PCNA;CCNE1
Reactome_2022	CD28 Dependent Vav1 Pathway R-HSA-389359	1/12	6.743982e-02	1.306987e-01	0	0	1.570988e+01	4.236200e+01	LCK
Reactome_2022	Regulation Of Localization Of FOXO Transcription Factors R-HSA-9614399	1/12	6.743982e-02	1.306987e-01	0	0	1.570988e+01	4.236200e+01	YWHAZ
Reactome_2022	Erythropoietin Activates Phosphoinositide-3-kinase (PI3K) R-HSA-9027276	1/12	6.743982e-02	1.306987e-01	0	0	1.570988e+01	4.236200e+01	PIK3R1
Reactome_2022	HDR Thru MMEJ (alt-NHEJ) R-HSA-5685939	1/12	6.743982e-02	1.306987e-01	0	0	1.570988e+01	4.236200e+01	XRCC1
Reactome_2022	Interleukin-2 Signaling R-HSA-9020558	1/12	6.743982e-02	1.306987e-01	0	0	1.570988e+01	4.236200e+01	LCK
Reactome_2022	Toll-like Receptor Cascades R-HSA-168898	3/162	6.825282e-02	1.319188e-01	0	0	3.293538e+00	8.841624e+00	MAP2K1;MAPK14;BIRC2
Reactome_2022	Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998	2/74	6.878325e-02	1.322330e-01	0	0	4.827485e+00	1.292219e+01	PREX1;BCL2L11
Reactome_2022	Formation Of Cornified Envelope R-HSA-6809371	2/74	6.878325e-02	1.322330e-01	0	0	4.827485e+00	1.292219e+01	RCAN1;DSG3
Reactome_2022	ISG15 Antiviral Mechanism R-HSA-1169408	2/75	7.040796e-02	1.349955e-01	0	0	4.761115e+00	1.263338e+01	EIF4E;EIF4G1
Reactome_2022	Cellular Senescence R-HSA-2559583	3/165	7.126575e-02	1.362768e-01	0	0	3.232055e+00	8.536954e+00	RB1;CCNE1;MAPK14
Reactome_2022	Protein Ubiquitination R-HSA-8852135	2/76	7.204520e-02	1.364076e-01	0	0	4.696539e+00	1.235406e+01	PCNA;CDC73
Reactome_2022	PTK6 Regulates RHO GTPases, RAS GTPase And MAP Kinases R-HSA-8849471	1/13	7.285190e-02	1.364076e-01	0	0	1.440000e+01	3.771830e+01	NRAS
Reactome_2022	SHC1 Events In ERBB4 Signaling R-HSA-1250347	1/13	7.285190e-02	1.364076e-01	0	0	1.440000e+01	3.771830e+01	NRAS
Reactome_2022	Dissolution Of Fibrin Clot R-HSA-75205	1/13	7.285190e-02	1.364076e-01	0	0	1.440000e+01	3.771830e+01	SERPINE1
Reactome_2022	Signal Regulatory Protein Family Interactions R-HSA-391160	1/13	7.285190e-02	1.364076e-01	0	0	1.440000e+01	3.771830e+01	SRC
Reactome_2022	Erythropoietin Activates RAS R-HSA-9027284	1/13	7.285190e-02	1.364076e-01	0	0	1.440000e+01	3.771830e+01	NRAS
Reactome_2022	FCGR Activation R-HSA-2029481	1/13	7.285190e-02	1.364076e-01	0	0	1.440000e+01	3.771830e+01	SRC
Reactome_2022	Inhibition Of Replication Initiation Of Damaged DNA By RB1/E2F1 R-HSA-113501	1/13	7.285190e-02	1.364076e-01	0	0	1.440000e+01	3.771830e+01	RB1
Reactome_2022	Cell Cycle Checkpoints R-HSA-69620	4/271	7.310157e-02	1.365196e-01	0	0	2.623997e+00	6.864127e+00	CCNB1;CCNE1;CHEK2;YWHAZ
Reactome_2022	Innate Immune System R-HSA-168249	10/1035	7.804895e-02	1.431283e-01	0	0	1.735757e+00	4.426908e+00	RCAN1;NRAS;MAP2K1;LCK;SRC;PRKCD;PIK3R1;MAPK14;EEF2;BIRC2
Reactome_2022	Removal Of Flap Intermediate R-HSA-69166	1/14	7.823285e-02	1.431283e-01	0	0	1.329164e+01	3.386797e+01	PCNA
Reactome_2022	DCC Mediated Attractive Signaling R-HSA-418885	1/14	7.823285e-02	1.431283e-01	0	0	1.329164e+01	3.386797e+01	SRC
Reactome_2022	Role Of LAT2/NTAL/LAB On Calcium Mobilization R-HSA-2730905	1/14	7.823285e-02	1.431283e-01	0	0	1.329164e+01	3.386797e+01	PIK3R1
Reactome_2022	SEMA3A-Plexin Repulsion Signaling By Inhibiting Integrin Adhesion R-HSA-399955	1/14	7.823285e-02	1.431283e-01	0	0	1.329164e+01	3.386797e+01	PLXNA2
Reactome_2022	TP53 Regulates Transcription Of Genes Involved In G1 Cell Cycle Arrest R-HSA-6804116	1/14	7.823285e-02	1.431283e-01	0	0	1.329164e+01	3.386797e+01	CCNE1
Reactome_2022	Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658	1/14	7.823285e-02	1.431283e-01	0	0	1.329164e+01	3.386797e+01	CCNB1
Reactome_2022	Leading Strand Synthesis R-HSA-69109	1/14	7.823285e-02	1.431283e-01	0	0	1.329164e+01	3.386797e+01	PCNA
Reactome_2022	Deubiquitination R-HSA-5688426	4/279	7.941282e-02	1.449183e-01	0	0	2.546623e+00	6.450840e+00	SMAD4;GATA3;ESR1;BIRC2
Reactome_2022	Cyclin E Associated Events During G1/S Transition R-HSA-69202	2/82	8.212096e-02	1.484762e-01	0	0	4.342982e+00	1.085555e+01	RB1;CCNE1
Reactome_2022	SARS-CoV-2 Infection R-HSA-9694516	4/283	8.266766e-02	1.484762e-01	0	0	2.509601e+00	6.256251e+00	RB1;CAV1;RPS6;YWHAZ
Reactome_2022	Activation Of BAD And Translocation To Mitochondria R-HSA-111447	1/15	8.358283e-02	1.484762e-01	0	0	1.234161e+01	3.063087e+01	YWHAZ
Reactome_2022	Processive Synthesis On Lagging Strand R-HSA-69183	1/15	8.358283e-02	1.484762e-01	0	0	1.234161e+01	3.063087e+01	PCNA
Reactome_2022	Depolymerisation Of Nuclear Lamina R-HSA-4419969	1/15	8.358283e-02	1.484762e-01	0	0	1.234161e+01	3.063087e+01	CCNB1
Reactome_2022	Signaling By Activin R-HSA-1502540	1/15	8.358283e-02	1.484762e-01	0	0	1.234161e+01	3.063087e+01	SMAD4
Reactome_2022	Elevation Of Cytosolic Ca2+ Levels R-HSA-139853	1/15	8.358283e-02	1.484762e-01	0	0	1.234161e+01	3.063087e+01	TRPC6
Reactome_2022	GRB2:SOS Provides Linkage To MAPK Signaling For Integrins R-HSA-354194	1/15	8.358283e-02	1.484762e-01	0	0	1.234161e+01	3.063087e+01	SRC
Reactome_2022	p130Cas Linkage To MAPK Signaling For Integrins R-HSA-372708	1/15	8.358283e-02	1.484762e-01	0	0	1.234161e+01	3.063087e+01	SRC
Reactome_2022	Metabolism Of Nitric Oxide: NOS3 Activation And Regulation R-HSA-202131	1/15	8.358283e-02	1.484762e-01	0	0	1.234161e+01	3.063087e+01	CAV1
Reactome_2022	Platelet Homeostasis R-HSA-418346	2/83	8.384052e-02	1.484762e-01	0	0	4.289149e+00	1.063211e+01	TRPC6;MAPK14
Reactome_2022	Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410	2/83	8.384052e-02	1.484762e-01	0	0	4.289149e+00	1.063211e+01	EIF4E;EIF4G1
Reactome_2022	Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656	2/84	8.557109e-02	1.511686e-01	0	0	4.236628e+00	1.041536e+01	RB1;CCNE1
Reactome_2022	Polo-like Kinase Mediated Events R-HSA-156711	1/16	8.890203e-02	1.543070e-01	0	0	1.151826e+01	2.787673e+01	CCNB1
Reactome_2022	CRMPs In Sema3A Signaling R-HSA-399956	1/16	8.890203e-02	1.543070e-01	0	0	1.151826e+01	2.787673e+01	PLXNA2
Reactome_2022	Rap1 Signaling R-HSA-392517	1/16	8.890203e-02	1.543070e-01	0	0	1.151826e+01	2.787673e+01	YWHAZ
Reactome_2022	Sema3A PAK Dependent Axon Repulsion R-HSA-399954	1/16	8.890203e-02	1.543070e-01	0	0	1.151826e+01	2.787673e+01	PLXNA2
Reactome_2022	Translesion Synthesis By REV1 R-HSA-110312	1/16	8.890203e-02	1.543070e-01	0	0	1.151826e+01	2.787673e+01	PCNA
Reactome_2022	MAP3K8 (TPL2)-dependent MAPK1/3 Activation R-HSA-5684264	1/16	8.890203e-02	1.543070e-01	0	0	1.151826e+01	2.787673e+01	MAP2K1
Reactome_2022	Peptide Chain Elongation R-HSA-156902	2/86	8.906453e-02	1.543070e-01	0	0	4.135338e+00	1.000088e+01	RPS6;EEF2
Reactome_2022	Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366	2/86	8.906453e-02	1.543070e-01	0	0	4.135338e+00	1.000088e+01	SLC14A2;SLC30A10
Reactome_2022	Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314	3/182	8.942950e-02	1.545669e-01	0	0	2.922579e+00	7.055995e+00	PRKAA1;NRAS;SRC
Reactome_2022	APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143	2/87	9.082704e-02	1.566058e-01	0	0	4.086481e+00	9.802643e+00	RB1;CCNB1
Reactome_2022	Platelet Sensitization By LDL R-HSA-432142	1/17	9.419062e-02	1.574955e-01	0	0	1.079783e+01	2.550916e+01	MAPK14
Reactome_2022	Protein Methylation R-HSA-8876725	1/17	9.419062e-02	1.574955e-01	0	0	1.079783e+01	2.550916e+01	EEF2
Reactome_2022	Regulation Of RUNX1 Expression And Activity R-HSA-8934593	1/17	9.419062e-02	1.574955e-01	0	0	1.079783e+01	2.550916e+01	SRC
Reactome_2022	Removal Of Flap Intermediate From C-strand R-HSA-174437	1/17	9.419062e-02	1.574955e-01	0	0	1.079783e+01	2.550916e+01	PCNA
Reactome_2022	SHC-mediated cascade:FGFR3 R-HSA-5654704	1/17	9.419062e-02	1.574955e-01	0	0	1.079783e+01	2.550916e+01	NRAS
Reactome_2022	Signaling By Cytosolic FGFR1 Fusion Mutants R-HSA-1839117	1/17	9.419062e-02	1.574955e-01	0	0	1.079783e+01	2.550916e+01	PIK3R1
Reactome_2022	Formation Of Senescence-Associated Heterochromatin Foci (SAHF) R-HSA-2559584	1/17	9.419062e-02	1.574955e-01	0	0	1.079783e+01	2.550916e+01	RB1
Reactome_2022	TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway R-HSA-5676594	1/17	9.419062e-02	1.574955e-01	0	0	1.079783e+01	2.550916e+01	BIRC2
Reactome_2022	Gastrulation R-HSA-9758941	1/17	9.419062e-02	1.574955e-01	0	0	1.079783e+01	2.550916e+01	SMAD4
Reactome_2022	Translesion Synthesis By POLI R-HSA-5656121	1/17	9.419062e-02	1.574955e-01	0	0	1.079783e+01	2.550916e+01	PCNA
Reactome_2022	Translesion Synthesis By POLK R-HSA-5655862	1/17	9.419062e-02	1.574955e-01	0	0	1.079783e+01	2.550916e+01	PCNA
Reactome_2022	Translocation Of ZAP-70 To Immunological Synapse R-HSA-202430	1/17	9.419062e-02	1.574955e-01	0	0	1.079783e+01	2.550916e+01	LCK
Reactome_2022	MET Activates PTK2 Signaling R-HSA-8874081	1/17	9.419062e-02	1.574955e-01	0	0	1.079783e+01	2.550916e+01	SRC
Reactome_2022	Eukaryotic Translation Elongation R-HSA-156842	2/90	9.617557e-02	1.604414e-01	0	0	3.946571e+00	9.241211e+00	RPS6;EEF2
Reactome_2022	EPH-Ephrin Signaling R-HSA-2682334	2/91	9.797817e-02	1.630702e-01	0	0	3.902030e+00	9.064458e+00	SRC;MYH11
Reactome_2022	PI-3K cascade:FGFR3 R-HSA-5654710	1/18	9.944878e-02	1.643763e-01	0	0	1.016215e+01	2.345538e+01	PIK3R1
Reactome_2022	Regulation Of Signaling By CBL R-HSA-912631	1/18	9.944878e-02	1.643763e-01	0	0	1.016215e+01	2.345538e+01	PIK3R1
Reactome_2022	Ephrin Signaling R-HSA-3928664	1/18	9.944878e-02	1.643763e-01	0	0	1.016215e+01	2.345538e+01	SRC
Reactome_2022	Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956	2/92	9.979037e-02	1.645626e-01	0	0	3.858480e+00	8.892575e+00	RPS6;EIF4G1
Reactome_2022	Downstream TCR Signaling R-HSA-202424	2/94	1.034429e-01	1.665100e-01	0	0	3.774218e+00	8.562704e+00	LCK;PIK3R1
Reactome_2022	Processive Synthesis On C-strand Of Telomere R-HSA-174414	1/19	1.046767e-01	1.665100e-01	0	0	9.597101e+00	2.165950e+01	PCNA
Reactome_2022	RAS Processing R-HSA-9648002	1/19	1.046767e-01	1.665100e-01	0	0	9.597101e+00	2.165950e+01	NRAS
Reactome_2022	RHO GTPases Activate ROCKs R-HSA-5627117	1/19	1.046767e-01	1.665100e-01	0	0	9.597101e+00	2.165950e+01	MYH11
Reactome_2022	RHO GTPases Activate CIT R-HSA-5625900	1/19	1.046767e-01	1.665100e-01	0	0	9.597101e+00	2.165950e+01	MYH11
Reactome_2022	Ras Activation Upon Ca2+ Influx Thru NMDA Receptor R-HSA-442982	1/19	1.046767e-01	1.665100e-01	0	0	9.597101e+00	2.165950e+01	NRAS
Reactome_2022	Regulation Of TP53 Activity Thru Methylation R-HSA-6804760	1/19	1.046767e-01	1.665100e-01	0	0	9.597101e+00	2.165950e+01	CHEK2
Reactome_2022	SHC-mediated cascade:FGFR4 R-HSA-5654719	1/19	1.046767e-01	1.665100e-01	0	0	9.597101e+00	2.165950e+01	NRAS
Reactome_2022	FRS-mediated FGFR3 Signaling R-HSA-5654706	1/19	1.046767e-01	1.665100e-01	0	0	9.597101e+00	2.165950e+01	NRAS
Reactome_2022	TICAM1, RIP1-mediated IKK Complex Recruitment R-HSA-168927	1/19	1.046767e-01	1.665100e-01	0	0	9.597101e+00	2.165950e+01	BIRC2
Reactome_2022	Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277	1/19	1.046767e-01	1.665100e-01	0	0	9.597101e+00	2.165950e+01	PCNA
